MSSubClass,MSZoning,LotFrontage,LotArea,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterCond,Foundation,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,Fireplaces,FireplaceQu,GarageType,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SalePrice,Street_Pave,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LandSlope_Mod,LandSlope_Sev,MasVnrType_BrkFace,MasVnrType_Stone,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,CentralAir_Y,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y,PoolQC_Fa,PoolQC_Gd,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC
120,191788.16806822573,60.0,7313,176830.30997541273,301028.4127853881,184580.31393592924,181316.743091842,180539.84398782343,176000.72501529913,9,5,2005,2005,220373.38846683016,179944.5975465493,149310.45999377334,149723.0465432989,246.0,184300.10210010127,225924.77091393914,235997.54215423937,1153,184734.92789625283,0,408,1561,182264.44788099316,215635.49074942255,187158.02315297228,1561,0,0,1561,1,0,2,0,2,1,183712.11440409094,1,224012.6486041269,203330.3589886453,556,188012.89654544982,188271.9244019628,203,47,0,0,0,0,0,8,2007,172962.0638103184,277500,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,190160.40928833946,108.0,13418,176192.88896983134,295211.79941291583,185224.48665901885,181773.3072608619,185825.3162237993,211194.49169099482,8,5,2004,2005,171773.6313619456,180238.89337859975,213616.7330833042,214423.47035201915,132.0,184302.54226817703,224333.79845953133,170492.02766362252,0,185324.4925261686,0,1117,1117,182555.99476961396,213698.3425555805,187240.3652034425,1132,1320,0,2452,0,0,3,1,4,1,183856.24722527748,1,222071.2323531978,243920.52448630138,691,188180.9152155406,188289.4514542016,113,32,0,0,0,0,0,9,2006,174533.7870692423,309000,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20,190160.40928833946,112.0,10859,186097.94791935902,198714.87376966007,185224.48665901885,181773.3072608619,185825.3162237993,176209.93732471083,5,5,1994,1995,171773.6313619456,180238.89337859975,213616.7330833042,214423.47035201915,0.0,184302.54226817703,224333.79845953133,170492.02766362252,0,185324.4925261686,0,1097,1097,182555.99476961396,213698.3425555805,187240.3652034425,1097,0,0,1097,0,0,1,1,3,1,183856.24722527748,0,180921.19589041095,203116.58081421113,672,188180.9152155406,188289.4514542016,392,64,0,0,0,0,0,6,2009,174533.7870692423,145000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
20,191788.16806822573,74.0,8532,176830.30997541273,146591.47647100576,184580.31393592924,181316.743091842,185992.9014662353,176000.72501529913,5,6,1954,1990,220373.38846683016,179944.5975465493,153973.41317823526,148706.64856490542,650.0,184300.10210010127,150889.41111757548,148231.99963950974,1213,184734.92789625283,0,84,1297,182264.44788099316,156124.44266144815,187158.02315297228,1297,0,0,1297,0,1,1,0,3,1,183712.11440409094,1,207391.62436361727,203330.3589886453,498,188012.89654544982,188271.9244019628,0,0,0,0,0,0,0,10,2009,172962.0638103184,153000,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20,190160.40928833946,68.0,7922,176192.88896983134,148487.68338363903,185224.48665901885,181773.3072608619,185825.3162237993,176209.93732471083,5,7,1953,2007,171773.6313619456,180238.89337859975,213616.7330833042,214423.47035201915,0.0,170980.13787726918,148793.16362702977,234934.10814502594,731,185324.4925261686,0,326,1057,182555.99476961396,143438.42197989832,187240.3652034425,1057,0,0,1057,1,0,1,0,3,1,183856.24722527748,0,180921.19589041095,134510.68357477352,246,188180.9152155406,188289.4514542016,0,52,0,0,0,0,0,1,2010,174533.7870692423,109000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
90,191083.31517272186,65.0,6040,176089.5498929543,137170.33640951692,183441.46344586575,179950.05742616134,140904.2191780822,175524.30905220288,4,5,1955,1955,171077.48219472994,178244.3257876119,134604.39138943248,170222.5124692659,0.0,182734.72932716325,221845.2456360078,180921.19589041095,0,180921.19589041095,0,0,0,180670.64605122097,141342.79520147401,168267.66324200912,1152,0,0,1152,0,0,2,0,2,2,181937.7426632337,0,180921.19589041095,180921.19589041095,0,180921.19589041095,180921.19589041095,0,0,0,0,0,0,0,6,2008,171976.80481447003,82000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,191788.16806822573,84.0,8658,176830.30997541273,146591.47647100576,184580.31393592924,181316.743091842,185992.9014662353,176000.72501529913,6,5,1965,1965,171576.23386148512,179944.5975465493,153973.41317823526,148706.64856490542,101.0,184300.10210010127,150889.41111757548,148231.99963950974,643,184734.92789625283,0,445,1088,182264.44788099316,215635.49074942255,187158.02315297228,1324,0,0,1324,0,0,2,0,3,1,183712.11440409094,1,207391.62436361727,203330.3589886453,440,188012.89654544982,188271.9244019628,0,138,0,0,0,0,0,12,2006,172962.0638103184,160000,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
20,190160.40928833946,115.0,16905,176192.88896983134,222301.40429470566,185224.48665901885,181773.3072608619,185825.3162237993,176209.93732471083,5,6,1959,1959,171773.6313619456,180238.89337859975,213616.7330833042,214423.47035201915,0.0,170980.13787726918,148793.16362702977,150017.95833805046,967,185324.4925261686,0,383,1350,182555.99476961396,159549.87352981872,187240.3652034425,1328,0,0,1328,0,1,1,1,2,1,183856.24722527748,2,222071.2323531978,203116.58081421113,308,188180.9152155406,188289.4514542016,0,104,0,0,0,0,0,7,2007,174533.7870692423,170000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
85,191233.32829829317,0.0,9180,217032.90311932663,186584.36288916564,184468.41940953254,181311.71828673297,185924.04816297858,144608.9746074173,5,7,1983,1983,171476.40430315665,179840.24285865988,163193.1254584924,166991.71740531828,0.0,183898.69899894626,149870.9774088257,164987.6965899155,747,173049.13542963887,93,0,840,181920.61728043645,158311.73448420467,186903.34350873178,884,0,0,884,1,0,1,0,2,1,183469.79688023945,0,180921.19589041095,202535.0966698494,504,187494.1124375275,182476.77549467274,240,0,0,0,0,0,0,12,2007,173064.5194911173,144000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
20,190239.06526649263,0.0,9200,218738.2123287671,199496.7436712329,184599.263273081,181484.8140179127,186080.85319727138,177217.15836269865,5,6,1975,1980,216737.1549343025,180793.75578852816,212250.8743230328,212874.74275929548,0.0,184803.1361467939,151572.24116518308,154442.52720700152,280,165181.09246575343,491,167,938,182644.13387730793,144902.59092130003,186893.81772331556,938,0,0,938,1,0,1,0,3,1,184055.0118454334,0,180921.19589041095,137979.68226070475,308,187650.53864047557,188220.00182904213,145,0,0,0,0,0,0,7,2008,174847.76121223494,130250,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
20,190239.06526649263,70.0,7945,178489.28961406744,149162.8113031629,184599.263273081,181484.8140179127,186080.85319727138,177217.15836269865,5,6,1959,1959,172035.03598133638,180793.75578852816,201486.2391780822,152161.7083365949,0.0,184803.1361467939,151572.24116518308,162009.50510055377,179,165181.09246575343,506,465,1150,182644.13387730793,215948.4872831435,132072.0374544824,1150,0,0,1150,1,0,1,0,3,1,184055.0118454334,0,180921.19589041095,202277.2460297356,300,187650.53864047557,188220.00182904213,0,0,0,0,0,0,0,5,2006,174847.76121223494,141000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
120,191233.32829829317,61.0,7658,177369.49877805647,296458.38831811264,184468.41940953254,181311.71828673297,184115.60147133435,175412.84046329584,9,5,2005,2005,217006.3022536456,179840.24285865988,150367.16645911167,150907.76662644616,412.0,183898.69899894626,227015.4190232049,233482.38990880968,456,185133.43936837843,0,1296,1752,181920.61728043645,215068.50326484017,186903.34350873178,1752,0,0,1752,1,0,2,0,2,1,183469.79688023945,1,229321.8827813421,202535.0966698494,576,187494.1124375275,187858.72426065805,196,82,0,0,0,0,0,2,2010,173064.5194911173,319900,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
50,190160.40928833946,48.0,12822,222245.58486468426,158721.38382507904,185224.48665901885,181773.3072608619,185825.3162237993,143988.1774733638,7,5,2003,2003,171773.6313619456,180238.89337859975,213616.7330833042,214423.47035201915,0.0,184302.54226817703,224333.79845953133,234934.10814502594,1351,185324.4925261686,0,83,1434,182555.99476961396,213698.3425555805,187240.3652034425,1518,631,0,2149,1,0,1,1,1,1,183856.24722527748,1,283528.5503070383,203116.58081421113,670,188180.9152155406,188289.4514542016,168,43,0,0,198,0,0,8,2009,174533.7870692423,239686,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20,206650.9291035809,84.0,11096,177369.49877805647,220691.3994520548,184468.41940953254,181311.71828673297,185924.04816297858,175412.84046329584,8,5,2006,2006,171476.40430315665,179840.24285865988,214779.58038757098,216070.71346458318,0.0,183898.69899894626,227015.4190232049,233482.38990880968,24,185133.43936837843,0,1632,1656,181920.61728043645,215068.50326484017,186903.34350873178,1656,0,0,1656,0,0,2,0,3,1,183469.79688023945,0,180921.19589041095,202535.0966698494,826,187494.1124375275,187858.72426065805,0,146,0,0,0,0,0,7,2007,173064.5194911173,249700,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
190,127035.23448420464,33.0,4456,176089.5498929543,132037.10437051533,183441.46344586575,179950.05742616134,144332.7046736503,206117.7423531619,4,5,1920,2008,171077.48219472994,178244.3257876119,152092.28855028935,151892.11999401156,0.0,182734.72932716325,134667.34319774128,167643.80735317274,0,183453.7229458783,0,736,736,180670.64605122097,159713.80467758104,185652.48040866305,736,716,0,1452,0,0,2,0,2,3,181937.7426632337,0,180921.19589041095,180921.19589041095,0,180921.19589041095,180921.19589041095,0,0,102,0,0,0,0,6,2009,266635.4855972346,113000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,190239.06526649263,66.0,7742,178489.28961406744,143346.2493956487,184599.263273081,181484.8140179127,186080.85319727138,177217.15836269865,5,7,1966,1966,172035.03598133638,180793.75578852816,161936.0535424952,166465.06334626654,0.0,184803.1361467939,151572.24116518308,154060.61623236173,763,184648.6339145281,0,192,955,182644.13387730793,215948.4872831435,186893.81772331556,955,0,0,955,1,0,1,0,3,1,184055.0118454334,0,180921.19589041095,202277.2460297356,386,187650.53864047557,188220.00182904213,0,0,0,0,0,0,0,1,2007,174847.76121223494,127000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
60,190160.40928833946,0.0,13869,186097.94791935902,188053.57278538813,185224.48665901885,181773.3072608619,185825.3162237993,211194.49169099482,6,6,1997,1997,171773.6313619456,180238.89337859975,213616.7330833042,214423.47035201915,0.0,184302.54226817703,224333.79845953133,234934.10814502594,182,185324.4925261686,0,612,794,182555.99476961396,159549.87352981872,187240.3652034425,794,676,0,1470,0,1,2,0,3,1,183856.24722527748,0,180921.19589041095,203116.58081421113,388,188180.9152155406,188289.4514542016,0,75,0,0,0,0,0,7,2007,174533.7870692423,177000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
50,132291.26351046213,52.0,6240,178489.28961406744,133236.5810709838,184599.263273081,181484.8140179127,186080.85319727138,144558.64090766496,6,6,1934,1950,172035.03598133638,180793.75578852816,152436.4583364868,152161.7083365949,0.0,184803.1361467939,222913.10558283792,174481.53227860315,0,184648.6339145281,0,816,816,182644.13387730793,144902.59092130003,186893.81772331556,816,0,360,1176,0,0,1,0,3,1,184055.0118454334,1,223463.80621874318,137979.68226070475,528,187650.53864047557,188220.00182904213,112,0,0,0,0,0,400,9,2006,174847.76121223494,114500,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
90,130292.5516880006,110.0,8472,181397.07156459242,118661.33227959256,201600.99657534246,181311.71828673297,141170.6174346202,175412.84046329584,5,5,1963,1963,171476.40430315665,179840.24285865988,154365.84369308734,152416.7694479037,0.0,183898.69899894626,149870.9774088257,158843.65157832042,104,186331.52185257664,712,0,816,181920.61728043645,143519.17068568626,186903.34350873178,816,0,0,816,1,0,1,0,2,1,183469.79688023945,0,180921.19589041095,153241.93493150684,516,187494.1124375275,187858.72426065805,106,0,0,0,0,0,0,5,2010,173064.5194911173,110000,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
20,191788.16806822573,68.0,50271,176830.30997541273,197950.74743150684,184580.31393592924,181316.743091842,185992.9014662353,176000.72501529913,9,5,1981,1987,171576.23386148512,249122.28277886496,160439.4468587624,157309.28099754127,0.0,184300.10210010127,150889.41111757548,235997.54215423937,1810,184734.92789625283,0,32,1842,182264.44788099316,156124.44266144815,187158.02315297228,1842,0,0,1842,2,0,0,1,0,1,183712.11440409094,1,224012.6486041269,203330.3589886453,894,188012.89654544982,188271.9244019628,857,72,0,0,0,0,0,11,2006,172962.0638103184,385000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
80,191083.31517272186,60.0,7134,176089.5498929543,148003.50245403268,183441.46344586575,179950.05742616134,184738.37905625423,170452.93482103402,5,5,1955,1955,171077.48219472994,178244.3257876119,152092.28855028935,151892.11999401156,0.0,182734.72932716325,150904.94155428815,162398.1922936049,384,183453.7229458783,0,0,384,180670.64605122097,141342.79520147401,185652.48040866305,1360,0,0,1360,0,0,1,0,3,1,155618.38774733638,1,202636.72746655295,135332.02115168422,572,185802.54052726802,186460.00744518626,0,50,0,0,0,0,0,2,2007,171976.80481447003,130000,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
20,191233.32829829317,100.0,10175,177369.49877805647,146372.301776753,184468.41940953254,181311.71828673297,185924.04816297858,175412.84046329584,6,5,1964,1964,171476.40430315665,179840.24285865988,163193.1254584924,166148.97586431834,272.0,183898.69899894626,149870.9774088257,151661.3162511087,490,185133.43936837843,0,935,1425,181920.61728043645,158311.73448420467,186903.34350873178,1425,0,0,1425,0,0,2,0,3,1,183469.79688023945,1,229321.8827813421,202535.0966698494,576,187494.1124375275,187858.72426065805,0,0,0,407,0,0,0,7,2008,173064.5194911173,180500,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
160,210433.74537943033,24.0,2645,178489.28961406744,220646.50580891277,184599.263273081,181484.8140179127,147235.99902152643,208424.82691595703,8,5,1999,2000,172035.03598133638,180793.75578852816,151164.8740923722,151935.2683365949,456.0,184803.1361467939,222913.10558283792,232556.4850855151,649,184648.6339145281,0,321,970,182644.13387730793,215948.4872831435,186893.81772331556,983,756,0,1739,1,0,2,1,3,1,184055.0118454334,0,180921.19589041095,202277.2460297356,480,187650.53864047557,188220.00182904213,115,0,0,0,0,0,0,8,2009,174847.76121223494,172500,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
60,191233.32829829317,89.0,11645,181397.07156459242,196200.38727832644,184468.41940953254,181311.71828673297,185924.04816297858,210207.53451219972,7,5,2004,2004,171476.40430315665,179840.24285865988,214779.58038757098,216070.71346458318,0.0,183898.69899894626,227015.4190232049,171739.15930117134,0,185133.43936837843,0,860,860,181920.61728043645,215068.50326484017,186903.34350873178,860,860,0,1720,0,0,2,1,3,1,183469.79688023945,0,180921.19589041095,202535.0966698494,565,187494.1124375275,187858.72426065805,0,70,0,0,0,0,0,8,2006,173064.5194911173,196500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
60,190239.06526649263,66.0,13682,218738.2123287671,262044.198630137,184599.263273081,181484.8140179127,186080.85319727138,208424.82691595703,10,5,2006,2006,216737.1549343025,180793.75578852816,212250.8743230328,212874.74275929548,1031.0,184803.1361467939,222913.10558283792,174481.53227860315,0,184648.6339145281,0,1410,1410,182644.13387730793,215948.4872831435,186893.81772331556,1426,1519,0,2945,0,0,3,1,3,1,184055.0118454334,1,223463.80621874318,242552.54712981085,641,187650.53864047557,188220.00182904213,192,0,37,0,0,0,0,10,2006,260990.70055050566,438780,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20,190239.06526649263,60.0,7200,178489.28961406744,199496.7436712329,184599.263273081,181484.8140179127,186080.85319727138,177217.15836269865,5,7,1972,1972,172035.03598133638,180793.75578852816,161936.0535424952,166465.06334626654,0.0,184803.1361467939,151572.24116518308,162009.50510055377,632,184648.6339145281,0,148,780,182644.13387730793,215948.4872831435,186893.81772331556,780,0,0,780,0,0,1,0,2,1,184055.0118454334,0,180921.19589041095,137979.68226070475,352,187650.53864047557,188220.00182904213,196,0,0,0,0,0,0,1,2008,174847.76121223494,124900,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
20,191233.32829829317,63.0,13072,177369.49877805647,186584.36288916564,160453.26099495313,181311.71828673297,185924.04816297858,175412.84046329584,6,5,2004,2004,171476.40430315665,179840.24285865988,214779.58038757098,216070.71346458318,0.0,183898.69899894626,227015.4190232049,164987.6965899155,941,185133.43936837843,0,217,1158,181920.61728043645,215068.50326484017,186903.34350873178,1158,0,0,1158,1,0,1,1,3,1,183469.79688023945,0,180921.19589041095,135700.41450885398,576,187494.1124375275,187858.72426065805,0,50,0,0,0,0,0,5,2006,273959.03734815196,158000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
75,128572.50570776255,60.0,7200,176192.88896983134,120551.07586933616,185224.48665901885,181773.3072608619,185825.3162237993,179388.24743150684,5,7,1920,1996,171773.6313619456,180238.89337859975,152590.35461776404,153069.59760273973,0.0,184302.54226817703,133747.59470168684,170492.02766362252,0,185324.4925261686,0,530,530,182555.99476961396,143438.42197989832,187240.3652034425,581,530,0,1111,0,0,1,0,3,1,183856.24722527748,0,180921.19589041095,134510.68357477352,288,188180.9152155406,188289.4514542016,0,0,144,0,0,0,0,3,2007,174533.7870692423,101000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120,191233.32829829317,44.0,6442,177369.49877805647,296458.38831811264,184468.41940953254,181311.71828673297,184115.60147133435,175412.84046329584,8,5,2006,2006,171476.40430315665,179840.24285865988,214779.58038757098,216070.71346458318,178.0,183898.69899894626,227015.4190232049,233482.38990880968,24,185133.43936837843,0,1346,1370,181920.61728043645,215068.50326484017,186903.34350873178,1370,0,0,1370,0,0,2,0,2,1,183469.79688023945,1,229321.8827813421,202535.0966698494,484,187494.1124375275,187858.72426065805,120,49,0,0,0,0,0,10,2007,173064.5194911173,202500,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
70,132291.26351046213,50.0,10300,178489.28961406744,137642.77187033772,192735.13651393482,168439.38145416227,186080.85319727138,208424.82691595703,7,6,1921,1950,172035.03598133638,180793.75578852816,177225.51480335838,168674.99875467,0.0,184803.1361467939,140576.84888019136,174481.53227860315,0,184648.6339145281,0,576,576,182644.13387730793,156636.94614099566,186893.81772331556,902,808,0,1710,0,0,2,0,3,1,184055.0118454334,0,180921.19589041095,137979.68226070475,480,187650.53864047557,188220.00182904213,12,11,64,0,0,0,0,4,2010,174847.76121223494,140000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
60,191788.16806822573,0.0,9375,176830.30997541273,194300.35400711896,184580.31393592924,181316.743091842,185992.9014662353,210342.2118448481,7,5,1997,1998,171576.23386148512,179944.5975465493,213860.54492631304,214053.8553226605,573.0,184300.10210010127,225924.77091393914,235997.54215423937,739,184734.92789625283,0,318,1057,182264.44788099316,215635.49074942255,187158.02315297228,1057,977,0,2034,1,0,2,1,3,1,183712.11440409094,0,180921.19589041095,203330.3589886453,645,188012.89654544982,188271.9244019628,576,36,0,0,0,0,0,2,2009,172962.0638103184,219500,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
60,190239.06526649263,76.0,9591,178489.28961406744,293673.16843526915,184599.263273081,181484.8140179127,186080.85319727138,208424.82691595703,8,5,2004,2005,172035.03598133638,180793.75578852816,212250.8743230328,212874.74275929548,344.0,184803.1361467939,222913.10558283792,174481.53227860315,0,184648.6339145281,0,1143,1143,182644.13387730793,215948.4872831435,186893.81772331556,1143,1330,0,2473,0,0,2,1,4,1,184055.0118454334,1,223463.80621874318,242552.54712981085,852,187650.53864047557,188220.00182904213,192,151,0,0,0,0,0,10,2007,174847.76121223494,317000,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20,191233.32829829317,0.0,19900,177369.49877805647,146372.301776753,201372.28277886496,181311.71828673297,185924.04816297858,175412.84046329584,7,5,1970,1989,171476.40430315665,179840.24285865988,173000.91710210423,166148.97586431834,287.0,183898.69899894626,149870.9774088257,233482.38990880968,912,185133.43936837843,0,1035,1947,181920.61728043645,143519.17068568626,186903.34350873178,2207,0,0,2207,1,0,2,0,3,1,154354.90784557906,1,229321.8827813421,202535.0966698494,576,187494.1124375275,187858.72426065805,301,0,0,0,0,0,0,7,2010,173064.5194911173,180000,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
20,190239.06526649263,72.0,10665,178489.28961406744,199496.7436712329,184599.263273081,181484.8140179127,186080.85319727138,177217.15836269865,7,5,2003,2003,172035.03598133638,180793.75578852816,212250.8743230328,212874.74275929548,167.0,184803.1361467939,222913.10558283792,232556.4850855151,1013,184648.6339145281,0,440,1453,182644.13387730793,215948.4872831435,186893.81772331556,1479,0,0,1479,1,0,2,0,3,1,184055.0118454334,0,180921.19589041095,202277.2460297356,558,187650.53864047557,188220.00182904213,144,29,0,0,0,0,0,6,2007,174847.76121223494,226000,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
30,128572.50570776255,47.0,4608,186097.94791935902,132113.66622477537,141793.599086758,181773.3072608619,185825.3162237993,176209.93732471083,4,6,1945,1950,171773.6313619456,180238.89337859975,152590.35461776404,153069.59760273973,0.0,170980.13787726918,148793.16362702977,170492.02766362252,0,185324.4925261686,0,747,747,182555.99476961396,143438.42197989832,187240.3652034425,747,0,0,747,0,0,1,0,2,1,183856.24722527748,0,180921.19589041095,203116.58081421113,220,188180.9152155406,188289.4514542016,0,0,0,0,0,0,0,6,2010,174533.7870692423,80000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
